11.562	0.144158	0.259484	-9.82194	-0.00372	0	0.001065
11.564	0.230652	0.259484	-9.82194	-0.00266	-0.00212	0.001065
11.566	0.19221	0.19221	-9.81233	-0.00106	0	-0.00053
11.568	0.134547	0.259484	-9.84116	-0.00106	0.000532	-0.00159
11.57	0.172989	0.269094	-9.90844	-0.00479	0.000532	-0.00159
11.572	0.172989	0.249873	-9.81233	-0.00479	0	0.000532
11.574	0.221042	0.221042	-9.82194	-0.00372	0	0
11.576	0.172989	0.249873	-9.77389	0	0.000532	-0.00159
11.578	0.124937	0.230652	-9.75467	-0.00532	-0.00159	-0.00159
11.58	0.172989	0.230652	-9.86039	-0.00585	-0.00319	-0.00106
11.582	0.153768	0.211431	-9.88922	-0.00638	-0.00266	-0.00053
11.584	0.163379	0.1826	-9.87961	-0.00425	-0.00053	-0.00159
11.586	0.172989	0.249873	-9.85078	-0.00319	-0.00372	0.000532
11.588	0.172989	0.269094	-9.80272	-0.00319	-0.00266	0
11.59	0.153768	0.211431	-9.86039	-0.00372	-0.00266	0
11.592	0.211431	0.259484	-9.82194	-0.00479	-0.00159	0.001065
11.594	0.1826	0.230652	-9.79311	-0.00479	0.001065	-0.00106
11.596	0.172989	0.269094	-9.81233	-0.00319	-0.00159	-0.00106
11.598	0.134547	0.278705	-9.84116	-0.00372	-0.00532	0.000532
11.6	0.163379	0.278705	-9.85078	-0.00372	-0.00053	-0.00159
11.602	0.19221	0.221042	-9.7835	-0.00532	0	-0.00266
11.604	0.144158	0.269094	-9.81233	-0.00425	-0.00106	-0.00053
11.606	0.172989	0.240263	-9.79311	-0.00266	-0.00159	-0.00106
11.608	0.134547	0.259484	-9.82194	-0.00266	-0.00159	0.001597
11.61	0.172989	0.240263	-9.87	-0.00319	-0.00425	0.001597
11.612	0.124937	0.240263	-9.86039	-0.00372	-0.00266	0.000532
11.614	0.201821	0.172989	-9.86039	-0.00532	0	-0.00106
11.616	0.163379	0.240263	-9.86039	-0.00532	-0.00159	-0.00266
11.618	0.172989	0.269094	-9.79311	-0.00479	-0.00266	0.000532
11.62	0.172989	0.240263	-9.77389	-0.00212	-0.00212	0.000532
11.622	0.201821	0.278705	-9.86039	-0.00425	-0.00266	0.000532
11.624	0.144158	0.221042	-9.72584	-0.00638	-0.00159	-0.00212
11.626	0.172989	0.221042	-9.91805	-0.00585	-0.00266	0
11.628	0.163379	0.221042	-9.77389	-0.00585	-0.00266	0.000532
11.63	0.153768	0.278705	-9.7835	-0.00212	-0.00319	0.000532
11.632	0.134547	0.211431	-9.82194	-0.00372	-0.00212	0.002129
11.634	0.163379	0.240263	-9.81233	-0.00479	-0.00212	0
11.636	0.153768	0.249873	-9.87961	-0.00425	-0.00585	0
11.638	0.172989	0.230652	-9.81233	-0.00532	-0.00266	-0.00159
11.64	0.153768	0.249873	-9.79311	-0.00319	0	-0.00053
11.642	0.124937	0.240263	-9.87	-0.00372	-0.00372	-0.00053
11.644	0.163379	0.240263	-9.77389	-0.00425	-0.00212	0
11.646	0.134547	0.259484	-9.81233	-0.00425	-0.00372	-0.00053
11.648	0.1826	0.221042	-9.83155	-0.00319	-0.00372	-0.00053
11.65	0.172989	0.230652	-9.83155	-0.00638	0.001065	-0.00053
11.652	0.172989	0.211431	-9.85078	-0.00319	0	-0.00106
11.654	0.163379	0.278705	-9.89883	-0.00266	-0.00159	0
11.656	0.221042	0.297926	-9.79311	-0.00638	-0.00319	0.001065
11.658	0.1826	0.249873	-9.82194	-0.00479	0	0.001065
11.66	0.153768	0.269094	-9.73545	-0.00425	-0.00266	-0.00053
11.662	0.124937	0.221042	-9.82194	-0.00319	-0.00266	-0.00106
11.664	0.19221	0.230652	-9.79311	-0.00319	-0.00212	0
11.666	0.201821	0.230652	-9.81233	-0.00319	-0.00212	-0.00212
11.668	0.153768	0.259484	-9.79311	-0.00532	-0.00212	-0.00106
11.67	0.1826	0.269094	-9.7835	-0.00479	-0.00319	-0.00106
11.672	0.134547	0.201821	-9.90844	-0.00425	-0.00266	0.001065
11.674	0.19221	0.269094	-9.86039	-0.00266	-0.00319	0.001065
11.676	0.19221	0.201821	-9.80272	-0.00319	-0.00212	0
11.678	0.201821	0.269094	-9.83155	-0.00425	-0.00106	0
11.68	0.163379	0.240263	-9.84116	-0.00585	-0.00053	0
11.682	0.172989	0.249873	-9.86039	-0.00266	-0.00319	-0.00106
11.684	0.124937	0.240263	-9.76428	-0.00479	-0.00212	0
11.686	0.124937	0.221042	-9.79311	-0.00479	-0.00532	-0.00053
11.688	0.1826	0.249873	-9.82194	-0.00425	-0.00532	0
11.69	0.221042	0.221042	-9.76428	-0.00372	-0.00266	0
11.692	0.153768	0.1826	-9.88922	-0.00425	-0.00266	0.000532
11.694	0.201821	0.259484	-9.89883	-0.00266	-0.00159	-0.00106
11.696	0.172989	0.278705	-9.87961	-0.00212	-0.00532	-0.00106
11.698	0.153768	0.230652	-9.80272	-0.00372	-0.00106	-0.00053
11.7	0.1826	0.230652	-9.90844	-0.00585	0.001065	-0.00106
11.702	0.153768	0.269094	-9.80272	-0.00425	-0.00159	-0.00106
11.704	0.153768	0.259484	-9.75467	-0.00266	-0.00106	0
11.706	0.19221	0.19221	-9.80272	-0.00266	-0.00479	0.000532
11.708	0.1826	0.307537	-9.88922	-0.00319	-0.00479	0.000532
11.71	0.172989	0.259484	-9.81233	-0.00479	-0.00479	0.000532
11.712	0.259484	0.240263	-9.87	-0.00425	-0.00319	0
11.714	0.144158	0.249873	-9.73545	-0.00319	-0.00053	0
11.716	0.1826	0.211431	-9.84116	-0.00425	-0.00319	0.000532
11.718	0.19221	0.1826	-9.88922	-0.00372	-0.00212	0.001065
11.72	0.240263	0.19221	-9.87961	-0.00372	-0.00159	-0.00106
11.722	0.153768	0.240263	-9.84116	-0.00638	-0.00053	-0.00053
11.724	0.1826	0.230652	-9.91805	-0.00319	-0.00425	0.001065
11.726	0.221042	0.230652	-9.83155	-0.00319	-0.00212	0.000532
11.728	0.124937	0.249873	-9.86039	-0.00266	-0.00212	0.000532
11.73	0.163379	0.230652	-9.84116	-0.00319	-0.00266	-0.00159
11.732	0.201821	0.240263	-9.84116	-0.00479	-0.00106	0
11.734	0.211431	0.249873	-9.75467	-0.00372	-0.00053	-0.00053
11.736	0.153768	0.288316	-9.83155	-0.00372	-0.00585	0.001065
11.738	0.201821	0.211431	-9.82194	-0.00159	-0.00425	0.001065
11.74	0.144158	0.221042	-9.85078	-0.00319	-0.00266	0.001065
11.742	0.163379	0.259484	-9.87	-0.00585	-0.00106	-0.00106
11.744	0.153768	0.230652	-9.84116	-0.00425	-0.00532	-0.00053
11.746	0.163379	0.221042	-9.7835	-0.00425	-0.00159	0
11.748	0.163379	0.307537	-9.87	-0.00532	-0.00159	0
11.75	0.153768	0.211431	-9.84116	-0.00106	-0.00159	0.000532
11.752	0.1826	0.288316	-9.88922	-0.00319	-0.00319	-0.00266
11.754	0.1826	0.211431	-9.91805	-0.00638	-0.00212	0.000532
11.756	0.201821	0.249873	-9.86039	-0.00319	-0.00266	0
11.758	0.153768	0.19221	-9.87961	-0.00266	-0.00266	-0.00159
11.76	0.153768	0.211431	-9.84116	-0.00425	-0.00212	0
11.762	0.144158	0.259484	-9.87	-0.00532	-0.00212	0
11.764	0.1826	0.249873	-9.79311	-0.00585	-0.00106	-0.00106
11.766	0.163379	0.269094	-9.90844	-0.00585	-0.00106	0
11.768	0.1826	0.1826	-9.85078	-0.00479	-0.00159	0
11.77	0.144158	0.1826	-9.88922	-0.00319	0.000532	-0.00159
11.772	0.1826	0.249873	-9.7835	-0.00479	-0.00319	0.001597
11.774	0.153768	0.240263	-9.83155	-0.00479	-0.00372	-0.00053
11.776	0.1826	0.278705	-9.85078	-0.00745	-0.00212	0.001065
11.778	0.172989	0.288316	-9.80272	-0.00425	-0.00212	-0.00053
11.78	0.153768	0.249873	-9.88922	-0.00266	-0.00372	0.000532
11.782	0.153768	0.230652	-9.81233	-0.00319	-0.00319	0
11.784	0.172989	0.240263	-9.86039	-0.00319	-0.00266	-0.00053
11.786	0.19221	0.269094	-9.73545	-0.00479	-0.00266	-0.00053
11.788	0.1826	0.249873	-9.86039	-0.00692	-0.00212	-0.00053
11.79	0.124937	0.230652	-9.92766	-0.00319	-0.00266	-0.00106
11.792	0.163379	0.249873	-9.7835	-0.00319	-0.00159	0.001065
11.794	0.144158	0.249873	-9.81233	-0.00532	0.002129	-0.00212
11.796	0.19221	0.249873	-9.81233	-0.00638	0	0.000532
11.798	0.172989	0.230652	-9.80272	-0.00479	-0.00106	0
11.8	0.172989	0.230652	-9.85078	-0.00372	-0.00053	0
11.802	0.124937	0.240263	-9.82194	-0.00212	-0.00106	0.000532
11.804	0.153768	0.221042	-9.81233	-0.00212	-0.00372	0.000532
11.806	0.153768	0.230652	-9.89883	-0.00479	-0.00372	-0.00266
11.808	0.172989	0.249873	-9.85078	-0.00638	0.002129	-0.00266
11.81	0.153768	0.269094	-9.81233	-0.00479	-0.00053	0.000532
11.812	0.163379	0.249873	-9.80272	-0.00372	-0.00159	-0.00212
11.814	0.153768	0.230652	-9.79311	-0.00159	-0.00266	0.001065
11.816	0.1826	0.269094	-9.84116	-0.00479	-0.00106	0.002129
11.818	0.1826	0.221042	-9.82194	-0.00585	-0.00106	-0.00053
11.82	0.153768	0.269094	-9.7835	-0.00319	0.000532	-0.00106
11.822	0.144158	0.211431	-9.81233	-0.00212	-0.00106	0.001597
11.824	0.144158	0.221042	-9.82194	-0.00212	0.000532	-0.00212
11.826	0.211431	0.221042	-9.88922	-0.00266	0.000532	-0.00106
11.828	0.211431	0.230652	-9.86039	-0.00425	-0.00212	-0.00106
11.83	0.124937	0.278705	-9.83155	-0.00692	-0.00159	0
11.832	0.163379	0.201821	-9.89883	-0.00479	-0.00212	-0.00053
11.834	0.163379	0.221042	-9.77389	-0.00319	-0.00212	0
11.836	0.144158	0.240263	-9.86039	-0.00532	-0.00053	-0.00106
11.838	0.172989	0.19221	-9.77389	-0.00372	0	-0.00106
11.84	0.144158	0.240263	-9.85078	-0.00372	-0.00319	-0.00106
11.842	0.1826	0.19221	-9.85078	-0.00425	-0.00053	0.001065
11.844	0.1826	0.240263	-9.82194	-0.00425	-0.00053	-0.00053
11.846	0.163379	0.259484	-9.89883	-0.00319	-0.00053	-0.00106
11.848	0.1826	0.230652	-9.79311	-0.00319	-0.00319	-0.00106
11.85	0.1826	0.211431	-9.93727	-0.00638	0.001065	0.000532
11.852	0.172989	0.278705	-9.81233	-0.00425	0	-0.00053
11.854	0.211431	0.221042	-9.85078	-0.00372	-0.00319	0.001065
11.856	0.172989	0.211431	-9.77389	-0.00372	-0.00372	0.001065
11.858	0.144158	0.221042	-9.7835	-0.00425	-0.00159	-0.00106
11.86	0.163379	0.269094	-9.81233	-0.00319	-0.00266	-0.00106
11.862	0.153768	0.172989	-9.80272	-0.00425	-0.00053	-0.00106
11.864	0.201821	0.269094	-9.87961	-0.00425	-0.00372	0.001065
11.866	0.1826	0.240263	-9.88922	-0.00212	-0.00372	-0.00106
11.868	0.163379	0.221042	-9.75467	-0.00053	-0.00159	-0.00106
11.87	0.153768	0.240263	-9.89883	-0.00319	-0.00585	0.001065
11.872	0.1826	0.230652	-9.80272	-0.00425	-0.00212	-0.00053
11.874	0.172989	0.221042	-9.90844	-0.00372	-0.00266	-0.00053
11.876	0.19221	0.211431	-9.70662	-0.00266	-0.00159	0.001065
11.878	0.134547	0.249873	-9.7835	-0.00106	-0.00212	-0.00053
11.88	0.201821	0.278705	-9.79311	-0.00532	-0.00053	0.001065
11.882	0.211431	0.230652	-9.86039	-0.00372	-0.00372	0.000532
11.884	0.144158	0.230652	-9.82194	-0.00372	-0.00372	0.001065
11.886	0.153768	0.221042	-9.87961	-0.00319	-0.00372	0.001065
11.888	0.134547	0.211431	-9.76428	-0.00425	-0.00372	0
11.89	0.1826	0.240263	-9.88922	-0.00212	-0.00159	0
11.892	0.153768	0.221042	-9.91805	-0.00638	-0.00106	0.001065
11.894	0.134547	0.221042	-9.85078	-0.00638	-0.00266	0.000532
11.896	0.134547	0.297926	-9.86039	-0.00212	-0.00372	0.001065
11.898	0.201821	0.201821	-9.80272	-0.00372	-0.00372	0
11.9	0.096105	0.230652	-9.86039	-0.00585	-0.00425	0.000532
11.902	0.1826	0.269094	-9.77389	-0.00479	-0.00159	-0.00106
11.904	0.153768	0.288316	-9.79311	-0.00479	-0.00266	-0.00053
11.906	0.221042	0.249873	-9.86039	-0.00425	-0.00266	-0.00053
11.908	0.144158	0.259484	-9.85078	-0.00319	0.000532	0.000532
11.91	0.172989	0.201821	-9.85078	-0.00372	-0.00212	-0.00106
11.912	0.134547	0.259484	-9.85078	-0.00479	-0.00106	0
11.914	0.19221	0.249873	-9.87961	-0.00479	-0.00053	0.000532
11.916	0.163379	0.269094	-9.83155	-0.00479	-0.00266	-0.00106
11.918	0.144158	0.269094	-9.85078	-0.00372	-0.00053	-0.00053
11.92	0.19221	0.211431	-9.72584	-0.00425	-0.00372	0.000532
11.922	0.201821	0.1826	-9.80272	-0.00479	-0.00106	0.000532
11.924	0.163379	0.259484	-9.82194	-0.00479	-0.00106	-0.00106
11.926	0.1826	0.307537	-9.82194	-0.00638	0.000532	-0.00106
11.928	0.163379	0.201821	-9.92766	-0.00425	-0.00266	-0.00053
11.93	0.163379	0.211431	-9.76428	-0.00372	-0.00159	0
11.932	0.19221	0.230652	-9.82194	-0.00319	-0.00212	-0.00053
11.934	0.1826	0.240263	-9.82194	-0.00425	-0.00159	-0.00053
11.936	0.172989	0.269094	-9.75467	-0.00638	0	-0.00106
11.938	0.221042	0.269094	-9.83155	-0.00532	0	-0.00212
11.94	0.1826	0.211431	-9.83155	-0.00372	0	-0.00159
11.942	0.1826	0.19221	-9.83155	-0.00372	-0.00053	-0.00053
11.944	0.124937	0.211431	-9.87	-0.00159	-0.00053	0.000532
11.946	0.163379	0.19221	-9.82194	-0.00532	0.001065	0.000532
11.948	0.134547	0.211431	-9.83155	-0.00692	-0.00053	-0.00159
11.95	0.163379	0.230652	-9.84116	-0.00319	-0.00106	-0.00053
11.952	0.172989	0.221042	-9.80272	-0.00319	0	-0.00053
11.954	0.1826	0.249873	-9.89883	-0.00266	-0.00425	0.001065
11.956	0.134547	0.278705	-9.85078	-0.00585	-0.00212	0
11.958	0.163379	0.221042	-9.86039	-0.00585	-0.00266	0
11.96	0.144158	0.249873	-9.86039	-0.00319	-0.00319	0.001597
11.962	0.172989	0.259484	-9.85078	-0.00319	-0.00106	0.002129
11.964	0.1826	0.1826	-9.82194	-0.00266	-0.00106	0
11.966	0.163379	0.269094	-9.93727	-0.00319	-0.00425	0
11.968	0.153768	0.221042	-9.88922	-0.00425	-0.00053	0
11.97	0.211431	0.240263	-9.83155	-0.00532	-0.00159	-0.00106
11.972	0.19221	0.240263	-9.84116	-0.00372	-0.00212	0
11.974	0.172989	0.230652	-9.87	-0.00159	0	-0.00159
11.976	0.134547	0.240263	-9.85078	-0.00372	0.000532	-0.00266
11.978	0.172989	0.211431	-9.87	-0.00638	0.001065	-0.00106
11.98	0.230652	0.259484	-9.83155	-0.00425	-0.00106	0.000532
11.982	0.172989	0.259484	-9.88922	-0.00425	-0.00212	-0.00106
11.984	0.221042	0.278705	-9.85078	-0.00372	-0.00212	0.001065
11.986	0.153768	0.221042	-9.85078	-0.00212	-0.00212	0.001065
11.988	0.163379	0.297926	-9.84116	-0.00319	-0.00053	-0.00106
11.99	0.144158	0.172989	-9.72584	-0.00585	-0.00212	-0.00106
11.992	0.153768	0.259484	-9.81233	-0.00372	0	-0.00106
11.994	0.1826	0.221042	-9.81233	-0.00425	-0.00106	0
11.996	0.172989	0.211431	-9.7835	-0.00212	-0.00106	-0.00053
11.998	0.163379	0.249873	-9.81233	-0.00372	-0.00319	0.001065
12	0.163379	0.259484	-9.86039	-0.00585	0.000532	-0.00159
12.002	0.163379	0.230652	-9.81233	-0.00585	0	0.001597
12.004	0.172989	0.211431	-9.92766	-0.00372	0	-0.00053
12.006	0.201821	0.230652	-9.83155	-0.00372	-0.00053	-0.00053
12.008	0.153768	0.240263	-9.83155	-0.00372	0.000532	0.000532
12.01	0.172989	0.259484	-9.7835	-0.00266	-0.00159	-0.00106
12.012	0.124937	0.249873	-9.79311	-0.00479	-0.00159	-0.00159
12.014	0.153768	0.221042	-9.83155	-0.00425	-0.00585	0.003194
12.016	0.134547	0.211431	-9.86039	-0.00266	-0.00319	0.002662
12.018	0.211431	0.221042	-9.80272	-0.00266	-0.00106	0.000532
12.02	0.153768	0.259484	-9.81233	-0.00532	-0.00212	0.001065
12.022	0.201821	0.230652	-9.87961	-0.00532	-0.00106	-0.00106
12.024	0.1826	0.249873	-9.79311	-0.00692	-0.00106	0
12.026	0.153768	0.288316	-9.86039	-0.00585	-0.00319	0
12.028	0.153768	0.211431	-9.83155	-0.00266	-0.00212	-0.00053
12.03	0.144158	0.259484	-9.91805	-0.00159	-0.00266	0.000532
12.032	0.153768	0.269094	-9.79311	-0.00425	0.001065	-0.00053
12.034	0.172989	0.259484	-9.79311	-0.00532	0.000532	-0.00053
12.036	0.115326	0.278705	-9.74506	-0.00319	-0.00106	0
12.038	0.1826	0.297926	-9.87961	-0.00212	-0.00372	0.000532
12.04	0.153768	0.221042	-9.86039	-0.00425	-0.00372	0.000532
12.042	0.144158	0.201821	-9.90844	-0.00425	-0.00159	0
12.044	0.172989	0.230652	-9.87961	-0.00798	-0.00159	0
12.046	0.153768	0.221042	-9.7835	-0.00692	-0.00159	0
12.048	0.115326	0.201821	-9.82194	-0.00479	0.000532	-0.00053
12.05	0.1826	0.211431	-9.80272	-0.00532	-0.00212	-0.00053
12.052	0.134547	0.240263	-9.7835	-0.00372	-0.00425	0.000532
12.054	0.172989	0.259484	-9.93727	-0.00638	-0.00212	0.001597
12.056	0.211431	0.201821	-9.7835	-0.00425	0	0
12.058	0.153768	0.269094	-9.7835	-0.00106	-0.00106	0.001065
12.06	0.153768	0.240263	-9.83155	-0.00425	-0.00266	-0.00053
12.062	0.230652	0.240263	-9.89883	-0.00425	-0.00266	0
12.064	0.163379	0.259484	-9.85078	-0.00532	-0.00372	0
12.066	0.163379	0.278705	-9.83155	-0.00638	-0.00053	0
12.068	0.1826	0.249873	-9.73545	-0.00425	-0.00053	-0.00106
12.07	0.153768	0.211431	-9.83155	-0.00372	-0.00159	-0.00212
12.072	0.153768	0.259484	-9.87961	-0.00425	-0.00159	0.000532
12.074	0.105716	0.221042	-9.87961	-0.00585	-0.00266	-0.00106
12.076	0.153768	0.240263	-9.87961	-0.00585	-0.00159	-0.00159
12.078	0.163379	0.201821	-9.79311	-0.00532	-0.00266	0
12.08	0.172989	0.259484	-9.80272	-0.00266	-0.00266	0.001597
12.082	0.172989	0.249873	-9.87961	-0.00266	-0.00266	-0.00212
12.084	0.163379	0.288316	-9.86039	-0.00372	-0.00159	-0.00212
12.086	0.134547	0.278705	-9.88922	-0.00372	0.000532	-0.00106
12.088	0.230652	0.249873	-9.7835	-0.00479	-0.00106	0
12.09	0.124937	0.269094	-9.85078	-0.00532	0	-0.00053
12.092	0.153768	0.230652	-9.86039	-0.00372	-0.00053	-0.00266
12.094	0.163379	0.240263	-9.90844	-0.00425	-0.00159	0
12.096	0.172989	0.201821	-9.90844	-0.00532	0.001065	0.000532
12.098	0.201821	0.249873	-9.85078	-0.00372	0	0
12.1	0.144158	0.288316	-9.73545	-0.00372	-0.00212	-0.00106
12.102	0.172989	0.269094	-9.80272	-0.00479	-0.00212	0.002129
12.104	0.153768	0.221042	-9.82194	-0.00372	-0.00266	0.002129
12.106	0.211431	0.249873	-9.84116	-0.00479	-0.00212	-0.00053
12.108	0.163379	0.259484	-9.82194	-0.00532	-0.00212	-0.00159
12.11	0.19221	0.221042	-9.91805	-0.00372	0	-0.00212
12.112	0.134547	0.240263	-9.87961	-0.00319	-0.00266	0.000532
12.114	0.221042	0.240263	-9.82194	-0.00266	-0.00319	0
12.116	0.144158	0.240263	-9.73545	-0.00479	-0.00479	-0.00053
12.118	0.172989	0.230652	-9.85078	-0.00532	-0.00106	-0.00212
12.12	0.144158	0.211431	-9.83155	-0.00532	-0.00159	0
12.122	0.124937	0.201821	-9.82194	-0.00372	-0.00159	-0.00212
12.124	0.134547	0.259484	-9.83155	-0.00266	0.002129	-0.00212
12.126	0.163379	0.1826	-9.89883	-0.00425	-0.00106	-0.00106
12.128	0.172989	0.269094	-9.85078	-0.00425	-0.00212	-0.00053
12.13	0.163379	0.240263	-9.84116	-0.00532	0	-0.00212
12.132	0.153768	0.278705	-9.80272	-0.00425	0.001597	-0.00159
12.134	0.124937	0.269094	-9.85078	-0.00212	0	-0.00106
12.136	0.144158	0.221042	-9.91805	-0.00266	-0.00159	0
12.138	0.153768	0.249873	-9.86039	-0.00638	-0.00159	0
12.14	0.134547	0.240263	-9.89883	-0.00638	-0.00053	0.001065
12.142	0.115326	0.249873	-9.79311	-0.00692	-0.00053	-0.00053
12.144	0.1826	0.269094	-9.86039	-0.00319	-0.00159	-0.00053
12.146	0.163379	0.317147	-9.73545	-0.00319	-0.00212	-0.00106
12.148	0.163379	0.240263	-9.84116	-0.00425	-0.00266	-0.00053
12.15	0.134547	0.249873	-9.85078	-0.00372	0	-0.00053
12.152	0.172989	0.1826	-9.90844	-0.00532	-0.00106	-0.00159
12.154	0.1826	0.230652	-9.84116	-0.00319	-0.00159	-0.00106
12.156	0.172989	0.249873	-9.73545	-0.00319	-0.00266	-0.00106
12.158	0.19221	0.240263	-9.76428	-0.00319	-0.00106	0.000532
12.16	0.153768	0.201821	-9.84116	-0.00319	-0.00106	0.001597
12.162	0.172989	0.163379	-9.85078	-0.00692	-0.00106	-0.00053
12.164	0.163379	0.230652	-9.85078	-0.00425	-0.00212	-0.00053
12.166	0.153768	0.240263	-9.83155	-0.00425	-0.00266	0
12.168	0.134547	0.307537	-9.7835	-0.00425	-0.00212	0
12.17	0.153768	0.269094	-9.83155	-0.00479	-0.00159	-0.00053
12.172	0.1826	0.259484	-9.84116	-0.00532	-0.00106	0.000532
12.174	0.144158	0.259484	-9.84116	-0.00266	-0.00212	-0.00159
12.176	0.163379	0.230652	-9.85078	-0.00319	-0.00053	0
12.178	0.153768	0.278705	-9.86039	-0.00479	-0.00372	0.001065
12.18	0.163379	0.259484	-9.82194	-0.00479	-0.00319	-0.00106
12.182	0.249873	0.288316	-9.84116	-0.00532	-0.00319	-0.00106
12.184	0.124937	0.269094	-9.77389	-0.00532	-0.00053	0
12.186	0.172989	0.230652	-9.86039	-0.00425	-0.00319	0.000532
12.188	0.153768	0.211431	-9.83155	-0.00319	-0.00159	0.002129
12.19	0.144158	0.249873	-9.84116	-0.00479	-0.00053	0.000532
12.192	0.163379	0.211431	-9.79311	-0.00479	-0.00106	-0.00212
12.194	0.153768	0.221042	-9.83155	-0.00479	-0.00106	0.000532
12.196	0.163379	0.278705	-9.87961	-0.00319	-0.00372	-0.00159
12.198	0.163379	0.288316	-9.74506	-0.00372	-0.00212	-0.00106
12.2	0.172989	0.211431	-9.7835	-0.00372	-0.00053	0.001597
12.202	0.172989	0.288316	-9.84116	-0.00479	-0.00053	0.001597
12.204	0.163379	0.230652	-9.77389	-0.00638	-0.00319	0.001597
12.206	0.134547	0.211431	-9.88922	-0.00479	-0.00425	0.001597
